,index,Unnamed: 0,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,depth,height,width
1063,1800,1800,50346985,LANGUR,Children's furniture,35.0,,True,https://www.ikea.com/sa/en/p/langur-padded-seat-cover-for-junior-chair-grey-50346985/,No,        Padded seat cover for junior chair,60.0,36.0,56.0
1064,1804,1804,59253043,STUVA / FRITIDS,Children's furniture,1225.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-with-storage-bench-white-white-s59253043/,Yes,"        Wardrobe with storage bench,          150x50x192 cm",50.0,192.0,150.0
1065,1806,1806,20229011,BUSUNGE,Children's furniture,395.0,,True,https://www.ikea.com/sa/en/p/busunge-chest-of-2-drawers-light-pink-20229011/,No,"        Chest of 2 drawers,          80x75 cm",40.0,75.0,80.0
1066,1809,1809,59279585,STUVA / FRITIDS,Children's furniture,375.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-toy-storage-with-wheels-white-white-s59279585/,Yes,"        Toy storage with wheels,          60x50x64 cm",50.0,64.0,60.0
1067,1810,1810,90269697,SUNDVIK,Children's furniture,1095.0,,True,https://www.ikea.com/sa/en/p/sundvik-wardrobe-grey-brown-90269697/,No,"        Wardrobe,          80x50x171 cm",50.0,171.0,80.0
1068,1812,1812,80153800,TROFAST,Children's furniture,275.0,,True,https://www.ikea.com/sa/en/p/trofast-frame-white-80153800/,No,"        Frame,          99x44x56 cm",44.0,56.0,99.0
1069,1813,1813,9252673,STUVA / FRITIDS,Children's furniture,415.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-chest-of-3-drawers-white-white-s09252673/,Yes,"        Chest of 3 drawers,          60x64 cm",50.0,64.0,60.0
1070,1817,1817,60308695,TROFAST,Children's furniture,385.0,,True,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-60308695/,No,"        Frame,          94x44x91 cm",44.0,91.0,94.0
1071,1818,1818,30128629,STUVA,Children's furniture,175.0,,True,https://www.ikea.com/sa/en/p/stuva-bench-white-30128629/,No,"        Bench,          90x50x50 cm",50.0,50.0,90.0
1072,1819,1819,90287413,BUNSÖ,Children's furniture,69.0,,True,https://www.ikea.com/sa/en/p/bunsoe-childrens-easy-chair-outdoor-white-90287413/,No,"        Children's easy chair, outdoor",63.0,49.0,51.0
1073,1820,1820,19252856,STUVA / FRITIDS,Children's furniture,675.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s19252856/,Yes,"        Wardrobe,          60x50x192 cm",50.0,192.0,60.0
1074,1821,1821,89252688,STUVA / FRITIDS,Children's furniture,545.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-bookcase-with-drawers-white-white-s89252688/,Yes,"        Bookcase with drawers,          60x50x128 cm",50.0,128.0,60.0
1075,1822,1822,49252553,LANGUR,Children's furniture,400.0,,True,https://www.ikea.com/sa/en/p/langur-junior-highchair-with-tray-white-s49252553/,No,        Junior/highchair with tray,61.0,87.0,56.0
1076,1823,1823,30091452,TROFAST,Children's furniture,150.0,,True,https://www.ikea.com/sa/en/p/trofast-frame-white-30091452/,No,"        Frame,          46x30x94 cm",30.0,94.0,46.0
1077,1824,1824,29103007,TROFAST,Children's furniture,240.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s29103007/,Yes,"        Storage combination,          44x30x91 cm",30.0,91.0,44.0
1078,1826,1826,20308701,TROFAST,Children's furniture,165.0,,True,https://www.ikea.com/sa/en/p/trofast-wall-storage-light-white-stained-pine-pine-20308701/,No,"        Wall storage,          93x30 cm",21.0,30.0,93.0
1079,1827,1827,99228551,TROFAST,Children's furniture,260.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-green-white-s99228551/,Yes,"        Storage combination,          46x30x145 cm",30.0,145.0,46.0
1080,1828,1828,80418056,POÄNG,Children's furniture,134.0,,True,https://www.ikea.com/sa/en/p/poaeng-childrens-armchair-frame-birch-veneer-80418056/,No,        Children's armchair frame,56.0,68.0,47.0
1081,1832,1832,80362974,SLÄKT,Children's furniture,295.0,,True,https://www.ikea.com/sa/en/p/slaekt-storage-box-with-castors-80362974/,No,"        Storage box with castors,          62x62x35 cm",53.0,35.0,62.0
1082,1833,1833,90146456,INGOLF,Children's furniture,275.0,,True,https://www.ikea.com/sa/en/p/ingolf-junior-chair-white-90146456/,No,        Junior chair,45.0,77.0,41.0
1083,1835,1835,20308697,TROFAST,Children's furniture,320.0,,True,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-20308697/,No,"        Frame,          94x52 cm",44.0,52.0,94.0
1084,1836,1836,10308693,TROFAST,Children's furniture,195.0,,True,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-10308693/,No,"        Frame,          44x91 cm",30.0,91.0,44.0
1085,1837,1837,70253541,AGAM,Children's furniture,195.0,,True,https://www.ikea.com/sa/en/p/agam-junior-chair-black-70253541/,No,        Junior chair,43.0,79.0,41.0
1086,1838,1838,9102532,TROFAST,Children's furniture,395.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s09102532/,No,"        Storage combination,          94x44x52 cm",44.0,52.0,94.0
1087,1841,1841,60353838,INGOLF,Children's furniture,220.0,275,True,https://www.ikea.com/sa/en/p/ingolf-junior-chair-antique-stain-60353838/,No,        Junior chair,45.0,77.0,41.0
1088,1842,1842,79102958,TROFAST,Children's furniture,410.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s79102958/,Yes,"        Storage combination,          94x44x52 cm",44.0,52.0,94.0
1089,1844,1844,69252712,STUVA / FRITIDS,Children's furniture,730.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-chest-of-6-drawers-white-white-s69252712/,Yes,"        Chest of 6 drawers,          60x50x128 cm",50.0,128.0,60.0
1090,1845,1845,165213,URBAN,Children's furniture,225.0,,True,https://www.ikea.com/sa/en/p/urban-junior-chair-white-00165213/,No,        Junior chair,48.0,79.0,45.0
1091,1846,1846,30171123,TROFAST,Children's furniture,175.0,,True,https://www.ikea.com/sa/en/p/trofast-frame-white-30171123/,No,"        Frame,          46x30x145 cm",30.0,145.0,46.0
1092,1847,1847,19252615,LANGUR,Children's furniture,235.0,,True,https://www.ikea.com/sa/en/p/langur-junior-chair-white-s19252615/,No,        Junior chair,61.0,82.0,56.0
1093,1852,1852,10460888,SMÅGÖRA,Nursery furniture,495.0,,True,https://www.ikea.com/sa/en/p/smagoera-wardrobe-white-10460888/,No,"        Wardrobe,          80x50x187 cm",50.0,187.0,80.0
1094,1853,1853,99323614,SMÅGÖRA,Nursery furniture,370.0,,True,https://www.ikea.com/sa/en/p/smagoera-changing-tbl-bookshelf-w-1-shlf-ut-white-s99323614/,No,        Changing tbl/bookshelf w 1 shlf ut,40.0,91.0,60.0
1095,1854,1854,50460886,SMÅGÖRA,Nursery furniture,275.0,,True,https://www.ikea.com/sa/en/p/smagoera-changing-table-bookshelf-white-50460886/,No,        Changing table/bookshelf,40.0,91.0,60.0
1096,1855,1855,9323623,SMÅGÖRA,Nursery furniture,465.0,,True,https://www.ikea.com/sa/en/p/smagoera-changing-tbl-bookshelf-w-2-shlf-ut-white-s09323623/,No,        Changing tbl/bookshelf w 2 shlf ut,40.0,91.0,60.0
1097,1857,1857,29067293,ANTILOP,Nursery furniture,110.0,,True,https://www.ikea.com/sa/en/p/antilop-highchair-with-tray-silver-colour-white-silver-colour-s29067293/,No,        Highchair with tray,62.0,90.0,56.0
1098,1861,1861,50422494,GODISHUS,Nursery furniture,395.0,,True,https://www.ikea.com/sa/en/p/godishus-wardrobe-white-50422494/,No,"        Wardrobe,          60x51x178 cm",51.0,178.0,60.0
1099,1863,1863,30199283,ÖNSKLIG,Nursery furniture,59.0,,True,https://www.ikea.com/sa/en/p/oensklig-stor-baskets-changing-tbl-set-of-4-white-30199283/,No,        Stor baskets changing tbl set of 4,23.0,26.0,27.0
1100,1866,1866,29042877,TROFAST,Nursery furniture,365.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-s29042877/,Yes,"        Storage combination,          99x44x94 cm",44.0,94.0,99.0
1101,1869,1869,89041709,ANTILOP,Nursery furniture,85.0,,True,https://www.ikea.com/sa/en/p/antilop-highchair-with-safety-belt-white-silver-colour-s89041709/,No,        Highchair with safety belt,59.0,90.0,56.0
1102,1871,1871,69253146,STUVA / FRITIDS,Nursery furniture,810.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-changing-table-with-drawers-white-white-s69253146/,Yes,"        Changing table with drawers,          90x79x102 cm",79.0,102.0,90.0
1103,1872,1872,10269696,SUNDVIK,Nursery furniture,1095.0,,True,https://www.ikea.com/sa/en/p/sundvik-wardrobe-white-10269696/,No,"        Wardrobe,          80x50x171 cm",50.0,171.0,80.0
1104,1873,1873,29252912,STUVA / FRITIDS,Nursery furniture,830.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s29252912/,Yes,"        Wardrobe,          60x50x192 cm",50.0,192.0,60.0
1105,1875,1875,30346986,LANGUR,Nursery furniture,50.0,,True,https://www.ikea.com/sa/en/p/langur-padded-seat-cover-for-highchair-yellow-30346986/,No,        Padded seat cover for highchair,21.0,40.0,22.0
1106,1876,1876,20305707,BUSUNGE,Nursery furniture,645.0,,True,https://www.ikea.com/sa/en/p/busunge-wardrobe-white-20305707/,No,"        Wardrobe,          80x139 cm",52.0,139.0,80.0
1107,1878,1878,20307037,GULLIVER,Nursery furniture,795.0,,True,https://www.ikea.com/sa/en/p/gulliver-changing-table-white-20307037/,No,        Changing table,54.0,93.0,82.0
1108,1879,1879,19275075,STUVA / FRITIDS,Nursery furniture,1545.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s19275075/,Yes,"        Wardrobe,          120x50x192 cm",50.0,192.0,120.0
1109,1880,1880,80433486,GODISHUS,Nursery furniture,295.0,,True,https://www.ikea.com/sa/en/p/godishus-chest-of-3-drawers-white-80433486/,No,"        Chest of 3 drawers,          60x64 cm",40.0,64.0,60.0
1110,1881,1881,39252756,STUVA / FRITIDS,Nursery furniture,425.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s39252756/,Yes,"        Wardrobe,          60x50x128 cm",50.0,128.0,60.0
1111,1883,1883,79898306,TROFAST,Nursery furniture,155.0,,True,https://www.ikea.com/sa/en/p/trofast-wall-storage-white-white-s79898306/,No,"        Wall storage,          99x21x30 cm",21.0,30.0,99.0
1112,1888,1888,99228476,TROFAST,Nursery furniture,250.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-white-s99228476/,Yes,"        Storage combination,          46x30x145 cm",30.0,145.0,46.0
1113,1889,1889,59252637,STUVA / FRITIDS,Nursery furniture,395.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-bench-with-toy-storage-white-white-s59252637/,Yes,"        Bench with toy storage,          90x50x50 cm",50.0,50.0,90.0
1114,1890,1890,90269697,SUNDVIK,Nursery furniture,1095.0,,True,https://www.ikea.com/sa/en/p/sundvik-wardrobe-grey-brown-90269697/,No,"        Wardrobe,          80x50x171 cm",50.0,171.0,80.0
1115,1891,1891,39180830,STUVA / FÖLJA,Nursery furniture,825.0,,True,https://www.ikea.com/sa/en/p/stuva-foelja-changing-table-with-4-drawers-white-s39180830/,No,"        Changing table with 4 drawers,          90x79x102 cm",79.0,102.0,90.0
1116,1892,1892,80229008,BUSUNGE,Nursery furniture,645.0,,True,https://www.ikea.com/sa/en/p/busunge-wardrobe-light-pink-80229008/,No,"        Wardrobe,          80x139 cm",52.0,139.0,80.0
1117,1893,1893,69253047,STUVA / FRITIDS,Nursery furniture,1225.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-with-storage-bench-white-light-blue-s69253047/,Yes,"        Wardrobe with storage bench,          150x50x192 cm",50.0,192.0,150.0
1118,1895,1895,19240892,TROFAST,Nursery furniture,245.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-white-pink-s19240892/,Yes,"        Storage combination,          44x30x91 cm",30.0,91.0,44.0
1119,1897,1897,10091453,TROFAST,Nursery furniture,275.0,,True,https://www.ikea.com/sa/en/p/trofast-frame-white-10091453/,No,"        Frame,          99x44x94 cm",44.0,94.0,99.0
1120,1898,1898,19102659,TROFAST,Nursery furniture,395.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s19102659/,Yes,"        Storage combination,          94x44x52 cm",44.0,52.0,94.0
1121,1899,1899,89102095,TROFAST,Nursery furniture,475.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s89102095/,Yes,"        Storage combination,          94x44x91 cm",44.0,91.0,94.0
1122,1901,1901,30465489,SMÅGÖRA,Nursery furniture,95.0,,True,https://www.ikea.com/sa/en/p/smagoera-shelf-unit-white-30465489/,No,"        Shelf unit,          29x88 cm",25.0,88.0,29.0
1123,1902,1902,49123405,TROFAST,Nursery furniture,350.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-white-s49123405/,No,"        Storage combination,          99x44x56 cm",44.0,56.0,99.0
1124,1903,1903,49252553,LANGUR,Nursery furniture,400.0,,True,https://www.ikea.com/sa/en/p/langur-junior-highchair-with-tray-white-s49252553/,No,        Junior/highchair with tray,61.0,87.0,56.0
1125,1904,1904,69252712,STUVA / FRITIDS,Nursery furniture,730.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-chest-of-6-drawers-white-white-s69252712/,Yes,"        Chest of 6 drawers,          60x50x128 cm",50.0,128.0,60.0
1126,1906,1906,20225334,STUVA,Nursery furniture,545.0,,True,https://www.ikea.com/sa/en/p/stuva-changing-table-desk-white-20225334/,No,        Changing table/desk,79.0,102.0,90.0
1127,1907,1907,50165079,BLÅMES,Nursery furniture,375.0,,True,https://www.ikea.com/sa/en/p/blames-highchair-with-tray-black-50165079/,No,        Highchair with tray,53.0,93.0,52.0
1128,1910,1910,50171122,TROFAST,Nursery furniture,125.0,,True,https://www.ikea.com/sa/en/p/trofast-wall-storage-white-50171122/,No,"        Wall storage,          99x30 cm",21.0,30.0,99.0
1129,1913,1913,9252593,LANGUR,Nursery furniture,345.0,,True,https://www.ikea.com/sa/en/p/langur-junior-highchair-white-s09252593/,No,        Junior/highchair,61.0,87.0,56.0
1130,1914,1914,89228472,TROFAST,Nursery furniture,350.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-green-s89228472/,Yes,"        Storage combination,          99x44x56 cm",44.0,56.0,99.0
1131,1915,1915,10330811,LANGUR,Nursery furniture,110.0,,True,https://www.ikea.com/sa/en/p/langur-seat-shell-for-highchair-white-10330811/,No,        Seat shell for highchair,37.0,40.0,35.0
1132,1917,1917,29228470,TROFAST,Nursery furniture,365.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-white-s29228470/,Yes,"        Storage combination,          99x44x56 cm",44.0,56.0,99.0
1133,1919,1919,60308695,TROFAST,Nursery furniture,385.0,,True,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-60308695/,No,"        Frame,          94x44x91 cm",44.0,91.0,94.0
1134,1920,1920,79102958,TROFAST,Nursery furniture,410.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s79102958/,Yes,"        Storage combination,          94x44x52 cm",44.0,52.0,94.0
1135,1922,1922,9102532,TROFAST,Nursery furniture,395.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s09102532/,No,"        Storage combination,          94x44x52 cm",44.0,52.0,94.0
1136,1923,1923,59279585,STUVA / FRITIDS,Nursery furniture,375.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-toy-storage-with-wheels-white-white-s59279585/,Yes,"        Toy storage with wheels,          60x50x64 cm",50.0,64.0,60.0
1137,1924,1924,79228590,TROFAST,Nursery furniture,200.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-green-white-s79228590/,Yes,"        Storage combination,          46x30x94 cm",30.0,94.0,46.0
1138,1925,1925,30171123,TROFAST,Nursery furniture,175.0,,True,https://www.ikea.com/sa/en/p/trofast-frame-white-30171123/,No,"        Frame,          46x30x145 cm",30.0,145.0,46.0
1139,1927,1927,60305705,BUSUNGE,Nursery furniture,395.0,,True,https://www.ikea.com/sa/en/p/busunge-chest-of-2-drawers-white-60305705/,No,"        Chest of 2 drawers,          80x75 cm",40.0,75.0,80.0
1140,1928,1928,20229011,BUSUNGE,Nursery furniture,395.0,,True,https://www.ikea.com/sa/en/p/busunge-chest-of-2-drawers-light-pink-20229011/,No,"        Chest of 2 drawers,          80x75 cm",40.0,75.0,80.0
1141,1930,1930,10308693,TROFAST,Nursery furniture,195.0,,True,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-10308693/,No,"        Frame,          44x91 cm",30.0,91.0,44.0
1142,1931,1931,29103007,TROFAST,Nursery furniture,240.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s29103007/,Yes,"        Storage combination,          44x30x91 cm",30.0,91.0,44.0
1143,1932,1932,19262233,STUVA / FRITIDS,Nursery furniture,545.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-bookcase-with-drawers-white-light-pink-s19262233/,Yes,"        Bookcase with drawers,          60x50x128 cm",50.0,128.0,60.0
1144,1933,1933,69252868,STUVA / FRITIDS,Nursery furniture,675.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-light-blue-s69252868/,Yes,"        Wardrobe,          60x50x192 cm",50.0,192.0,60.0
1145,1934,1934,99228551,TROFAST,Nursery furniture,260.0,,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-green-white-s99228551/,Yes,"        Storage combination,          46x30x145 cm",30.0,145.0,46.0
1146,1937,1937,80153800,TROFAST,Nursery furniture,275.0,,True,https://www.ikea.com/sa/en/p/trofast-frame-white-80153800/,No,"        Frame,          99x44x56 cm",44.0,56.0,99.0
1147,1938,1938,30091452,TROFAST,Nursery furniture,150.0,,True,https://www.ikea.com/sa/en/p/trofast-frame-white-30091452/,No,"        Frame,          46x30x94 cm",30.0,94.0,46.0
1148,1939,1939,20308697,TROFAST,Nursery furniture,320.0,,True,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-20308697/,No,"        Frame,          94x52 cm",44.0,52.0,94.0
1149,1941,1941,9252673,STUVA / FRITIDS,Nursery furniture,415.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-chest-of-3-drawers-white-white-s09252673/,Yes,"        Chest of 3 drawers,          60x64 cm",50.0,64.0,60.0
1150,1943,1943,20308701,TROFAST,Nursery furniture,165.0,,True,https://www.ikea.com/sa/en/p/trofast-wall-storage-light-white-stained-pine-pine-20308701/,No,"        Wall storage,          93x30 cm",21.0,30.0,93.0
1151,1952,1952,80208529,ÄPPLARÖ,Outdoor furniture,445.0,,True,https://www.ikea.com/sa/en/p/aepplaroe-bench-with-backrest-outdoor-brown-stained-brown-80208529/,No,"        Bench with backrest, outdoor",65.0,80.0,117.0
